index,voltage
5370,0.75538
5371,2.33000
5372,1.55650
5373,0.64838
5374,2.19463
5375,2.99838
5376,1.15925
5377,0.18363
5378,2.37400
5379,2.82925
5380,1.18713
5381,0.61925
5382,1.72738
5383,2.21988
5384,2.21962
5385,1.45425
5386,1.48588
5387,1.54750
5388,1.53950
5389,1.58425
5390,1.72338
5391,1.71138
5392,1.62675
5393,1.65925
5394,1.73163
5395,1.70350
5396,1.63238
5397,1.64875
5398,1.70975
5399,1.68213
5400,1.61700
5401,1.67525
5402,1.69263
5403,1.65100
5404,1.61500
5405,1.65988
5406,1.69200
5407,1.63588
5408,1.62263
5409,1.67450
5410,1.69888
5411,1.61913
5412,0.18700
5413,2.53038
5414,2.66475
5415,0.76725
5416,1.38838
5417,2.89900
5418,1.95700
5419,0.23413
5420,1.15900
5421,2.84675
5422,2.00437
5423,0.48500
5424,1.12775
5425,2.34013
5426,1.66600
5427,1.52713
5428,1.61763
5429,1.65888
5430,1.65413
5431,1.64475
5432,1.66700
5433,1.70438
5434,1.64663
5435,1.61913
5436,1.75063
5437,1.69225
5438,1.58625
5439,1.62725
5440,1.71163
5441,1.70288
5442,1.57613
5443,1.60688
5444,1.74963
5445,1.67963
5446,1.56725
5447,1.64963
5448,1.78713
5449,1.65188
5450,0.00663
5451,2.55538
5452,3.11813
5453,1.36288
5454,0.92750
5455,2.11250
5456,2.07388
5457,1.08438
5458,0.97875
5459,2.33488
5460,2.13575
5461,1.00325
5462,1.13113
5463,2.07938
5464,1.72575
5465,1.48888
5466,1.61525
5467,1.77188
5468,1.73613
5469,1.58425
5470,1.61713
5471,1.77213
5472,1.70388
5473,1.56725
5474,1.66200
5475,1.76563
5476,1.65475
5477,1.55713
5478,1.66713
5479,1.73338
5480,1.63313
5481,1.58363
5482,1.66650
5483,1.71300
5484,1.63338
5485,1.59200
5486,1.77088
5487,1.78663
5488,0.03713
5489,0.65788
5490,3.28125
5491,2.91000
5492,0.03388
5493,1.03288
5494,3.19063
5495,2.32388
5496,0.35413
5497,1.24000
5498,2.28063
5499,2.08400
5500,0.13850
5501,1.70350
5502,1.78275
5503,1.82350
5504,1.82650
5505,1.75625
5506,1.72300
5507,1.70238
5508,1.70588
5509,1.68800
5510,1.68175
5511,1.68225
5512,1.67775
5513,1.67375
5514,1.66750
5515,1.64650
5516,1.66763
5517,1.67850
5518,1.63088
5519,1.62175
5520,1.64850
5521,1.66775
5522,1.65263
5523,1.65175
5524,1.65913
5525,1.66538
5526,1.65350
5527,1.63775
5528,1.65288
5529,1.65650
5530,1.62988
5531,1.64400
5532,1.65375
5533,1.65450
5534,1.64025
5535,1.65350
5536,1.65413
5537,1.65350
5538,1.63863
5539,1.64813
5540,1.65550
5541,1.65338
5542,1.63025
5543,1.64900
5544,1.65988
5545,1.64925
5546,1.63988
5547,1.64175
5548,1.66000
5549,1.65438
5550,1.63750
5551,1.64950
5552,1.65013
5553,1.64738
5554,1.64775
5555,1.65550
5556,1.65913
5557,1.62963
5558,1.64400
5559,1.65425
5560,1.65125
5561,1.64150
5562,1.64300
5563,1.65475
5564,1.64800
5565,1.64388
5566,1.65188
5567,1.66025
5568,1.65063
5569,1.64175
5570,1.64663
5571,1.66313
5572,1.64275
5573,1.64413
5574,1.65300
5575,1.65588
5576,1.65175
5577,1.64338
5578,1.64538
5579,1.66613
5580,1.62638
5581,1.64713
5582,1.64450
5583,1.66288
5584,1.64763
5585,1.65525
5586,1.66550
5587,1.66063
5588,1.64888
5589,1.63588
5590,1.65438
5591,1.63863
5592,1.63325
5593,1.64925
5594,1.66313
5595,1.64513
5596,1.63313
5597,1.65975
5598,1.65538
5599,1.64738
5600,1.65488
5601,1.65100
5602,1.65313
5603,1.63763
5604,1.64113
5605,1.65025
5606,1.65488
5607,1.64863
5608,1.63338
5609,1.65713
5610,1.65225
5611,1.65300
5612,1.65300
5613,1.66188
5614,1.64663
5615,1.63800
5616,1.64838
5617,1.65475
5618,1.64738
5619,1.65050
5620,1.65025
5621,1.65950
5622,1.65075
5623,1.63638
5624,1.64613
5625,1.65800
5626,1.64313
5627,1.64925
5628,1.65538
5629,1.65663
5630,1.63663
5631,1.64813
5632,1.66138
5633,1.65313
5634,1.64575
5635,1.63575
5636,1.65825
5637,1.66050
5638,1.63850
5639,1.65775
5640,1.66613
5641,1.65300
5642,1.64125
5643,1.64913
5644,1.66325
5645,1.65075
5646,1.63938
5647,1.64775
5648,1.66525
5649,1.65050
5650,1.64200
5651,1.65488
5652,1.65888
5653,1.64588
5654,1.63663
5655,1.65300
5656,1.64388
5657,1.64263
5658,1.65338
5659,1.66750
5660,1.64913
5661,1.62950
5662,1.65025
5663,1.65650
5664,1.64388
5665,1.64325
5666,1.64713
5667,1.66500
5668,1.65588
5669,1.69475
5670,1.67675
5671,1.63363
5672,1.63575
5673,1.62675
5674,1.59538
5675,1.60688
5676,1.65875
5677,1.61650
5678,1.62375
5679,1.63875
5680,1.65750
5681,1.65725
5682,1.67363
5683,1.68213
5684,1.64700
5685,1.63550
5686,1.65038
5687,1.64888
5688,1.62775
5689,1.65325
5690,1.65663
5691,1.63850
5692,1.62138
5693,1.64113
5694,1.65038
5695,1.66325
5696,1.66763
5697,1.67113
5698,1.66013
5699,1.65388
5700,1.63975
5701,1.64613
5702,1.66225
5703,1.68013
5704,0.03463
5705,1.54125
5706,2.17525
5707,2.01175
5708,2.01838
5709,1.78463
5710,1.73513
5711,1.68088
5712,1.66500
5713,1.64713
5714,1.63900
5715,1.64338
5716,1.64300
5717,1.65225
5718,1.64475
5719,1.62788
5720,1.62950
5721,1.64313
5722,1.65188
5723,1.63913
5724,1.85063
5725,1.55313
5726,1.62938
5727,1.64150
5728,1.66000
5729,1.65725
5730,1.66525
5731,1.63338
5732,1.64150
5733,1.65550
5734,1.64038
5735,1.64400
5736,1.64563
5737,1.66600
5738,1.65325
5739,1.67600
5740,1.67638
5741,1.65650
5742,1.61450
5743,1.64288
5744,1.64538
5745,1.64588
5746,1.64075
5747,1.64538
5748,1.65025
5749,1.65963
5750,1.64738
5751,1.65075
5752,1.64850
5753,1.65100
5754,1.65125
5755,1.65538
5756,1.64888
5757,1.64175
5758,1.64375
5759,1.64538
5760,1.64825
5761,1.65200
5762,1.64813
5763,1.65138
5764,1.65338
5765,1.64888
5766,1.64900
5767,1.64625
5768,1.64600
5769,1.65363
5770,1.65363
5771,1.65400
5772,1.64800
5773,1.64538
5774,1.65325
5775,1.64963
5776,1.64600
5777,1.64925
5778,1.65250
5779,1.65525
5780,1.64150
5781,1.64813
5782,1.65600
5783,1.64413
5784,1.64475
5785,1.64913
5786,1.64950
5787,1.64588
5788,1.64738
5789,1.64988
5790,1.65000
5791,1.64975
5792,1.65063
5793,1.65138
5794,1.64475
5795,1.64788
5796,1.65425
5797,1.65450
5798,1.65238
5799,1.64750
5800,1.64675
5801,1.64575
5802,1.64725
5803,1.64138
5804,1.65563
5805,1.65538
5806,1.64613
5807,1.64913
5808,1.64800
5809,1.65213
5810,1.64950
5811,1.64500
5812,1.65075
5813,1.65100
5814,1.64975
5815,1.65488
5816,1.64738
5817,1.64250
5818,1.64050
5819,1.64913
5820,1.65438
5821,1.63925
5822,1.63975
5823,1.64813
5824,1.66100
5825,1.65663
5826,1.64113
5827,1.64613
5828,1.64425
5829,1.65438
5830,1.65038
5831,1.65450
5832,1.64563
5833,1.64763
5834,1.65325
5835,1.64875
5836,1.64600
5837,1.65013
5838,1.65288
5839,1.64538
5840,1.64938
5841,1.65175
5842,1.65150
5843,1.64963
5844,1.64913
5845,1.65100
5846,1.65413
5847,1.64925
5848,1.64400
5849,1.64888
5850,1.65163
5851,1.64563
5852,1.65350
5853,1.64813
5854,1.65125
5855,1.64363
5856,1.65063
5857,1.65450
5858,1.64525
5859,1.64313
5860,1.64750
5861,1.65000
5862,1.64750
5863,1.64375
5864,1.64863
5865,1.65263
5866,1.64925
5867,1.65050
5868,1.65775
5869,1.65375
5870,1.64613
5871,1.65063
5872,1.65125
5873,1.64013
5874,1.64000
5875,1.64938
5876,1.65400
5877,1.65263
5878,1.64250
5879,1.64588
5880,1.65500
5881,1.64313
5882,1.64838
5883,1.65175
5884,1.64963
5885,1.64725
5886,1.65013
5887,1.65450
5888,1.65125
5889,1.64413
5890,1.64175
5891,1.65188
5892,1.66238
5893,1.63463
5894,1.64725
5895,1.64175
5896,1.65500
5897,1.65213
5898,1.66100
5899,1.65125
5900,1.64038
5901,1.64075
5902,1.65450
5903,1.65763
5904,1.64463
5905,1.64825
5906,1.65513
5907,1.64700
5908,1.64513
5909,1.64825
5910,1.65263
5911,1.65175
5912,1.64800
5913,1.65175
5914,1.64713
5915,1.65163
5916,1.64100
5917,1.64850
5918,1.64488
5919,1.64925
5920,1.64400
5921,1.65213
5922,1.65750
5923,1.64913
5924,1.64538
5925,1.65213
5926,1.65225
5927,1.65100
5928,1.64838
5929,1.65675
5930,1.64800
5931,1.64975
5932,1.65525
5933,1.64388
5934,1.64388
5935,1.65263
5936,1.64975
5937,1.64625
5938,1.64975
5939,1.64863
5940,1.64813
5941,1.64363
5942,1.65163
5943,1.63963
5944,1.65450
5945,1.64700
5946,1.65963
5947,1.65263
5948,1.64763
5949,1.64388
5950,1.65025
5951,1.64888
5952,1.64863
5953,1.64663
5954,1.64288
5955,1.65063
5956,1.65100
5957,1.65475
5958,1.65088
5959,1.64875
5960,1.63338
5961,1.65575
5962,1.65675
5963,1.65375
5964,1.64563
5965,1.65038
5966,1.65225
5967,1.64575
5968,1.64900
5969,1.65638
5970,1.65950
5971,1.64550
5972,1.64525
5973,1.65063
5974,1.64288
5975,1.64750
5976,1.65363
5977,1.64988
5978,1.65413
5979,1.64500
5980,1.64975
5981,1.64963
5982,1.64650
5983,1.64875
5984,1.64950
5985,1.64938
5986,1.64563
5987,1.64888
5988,1.65050
5989,1.64788
5990,1.64113
5991,1.64850
5992,1.64500
5993,1.65100
5994,1.64500
5995,1.65238
5996,1.64363
5997,1.65063
5998,1.63975
5999,1.65200
6000,1.65375
6001,1.65263
6002,1.64650
6003,1.64563
6004,1.64938
6005,1.64925
6006,1.64688
6007,1.64725
6008,1.65163
6009,1.64875
6010,1.64150
6011,1.64988
6012,1.65038
6013,1.64963
6014,1.65213
6015,1.65013
6016,1.64775
6017,1.65413
6018,1.65075
6019,1.64800
6020,1.65188
6021,1.65000
6022,1.65388
6023,1.64713
6024,1.64975
6025,1.64525
6026,1.64263
6027,1.65363
6028,1.65388
6029,1.64638
6030,1.65125
6031,1.65113
6032,1.64838
6033,1.65013
6034,1.64575
6035,1.65150
6036,1.65763
6037,1.65538
6038,1.65488
6039,1.64913
6040,1.65113
6041,1.65088
6042,1.64813
6043,1.64375
6044,1.65350
6045,1.65113
6046,1.64588
6047,1.64500
6048,1.65138
6049,1.64713
6050,1.64763
6051,1.64063
6052,1.64313
6053,1.65513
6054,1.65100
6055,1.65375
6056,1.65263
6057,1.65138
6058,1.64638
6059,1.64475
6060,1.65438
6061,1.64750
6062,1.64313
6063,1.65313
6064,1.64613
6065,1.64550
6066,1.64013
6067,1.64338
6068,1.65563
6069,1.64863
6070,1.64150
6071,1.63938
6072,1.65338
6073,1.65663
6074,1.64838
6075,1.65213
6076,1.64700
6077,1.64688
6078,1.64925
6079,1.65150
6080,1.65100
6081,1.65088
6082,1.64675
6083,1.65288
6084,1.64850
6085,1.64088
6086,1.64488
6087,1.64888
6088,1.64375
6089,1.64375
6090,1.64300
6091,1.65313
6092,1.64313
6093,1.64425
6094,1.65350
6095,1.64625
6096,1.63863
6097,1.65675
6098,1.64850
6099,1.64013
6100,1.64838
6101,1.64813
6102,1.64938
6103,1.64550
6104,1.64150
6105,1.64363
6106,1.65238
6107,1.65350
6108,1.64938
6109,1.65875
6110,1.64863
6111,1.65275
6112,1.65188
6113,1.64725
6114,1.65175
6115,1.65063
6116,1.64688
6117,1.65275
6118,1.65288
6119,1.65688
6120,1.65513
6121,1.64375
6122,1.64863
6123,1.65200
6124,1.65375
6125,1.64763
6126,1.65575
6127,1.65375
6128,1.64575
6129,1.64238
6130,1.65088
6131,1.65038
6132,1.65163
6133,1.64388
6134,1.64913
6135,1.65000
6136,1.64838
6137,1.65388
6138,1.65663
6139,1.65163
6140,1.64513
6141,1.65363
6142,1.65113
6143,1.64650
6144,1.64725
6145,1.64888
6146,1.64975
6147,1.64513
6148,1.64050
6149,1.65300
6150,1.65350
6151,1.65413
6152,1.64500
6153,1.65250
6154,1.65388
6155,1.64538
6156,1.65000
6157,1.64900
6158,1.65288
6159,1.65338
6160,1.65138
6161,1.64600
6162,1.65225
6163,1.64763
6164,1.64763
6165,1.65213
6166,1.65188
6167,1.64213
6168,1.64788
6169,1.65713
6170,1.64900
6171,1.64913
6172,1.65113
6173,1.65700
6174,1.65500
6175,1.65350
6176,1.64738
6177,1.64788
6178,1.65113
6179,1.64225
6180,1.64525
6181,1.64600
6182,1.64650
6183,1.64788
6184,1.65550
6185,1.64713
6186,1.64738
6187,1.64850
6188,1.65413
6189,1.64463
6190,1.65363
6191,1.64450
6192,1.65025
6193,1.64513
6194,1.64763
6195,1.65025
6196,1.65213
6197,1.64988
6198,1.64700
6199,1.65113
6200,1.65113
6201,1.64713
6202,1.64113
6203,1.65313
6204,1.64775
6205,1.65075
6206,1.64963
6207,1.64388
6208,1.64725
6209,1.64563
6210,1.64988
6211,1.65013
6212,1.64838
6213,1.65025
6214,1.64913
6215,1.64950
6216,1.64600
6217,1.65463
6218,1.65400
6219,1.65038
6220,1.64913
6221,1.63950
6222,1.64763
6223,1.65013
6224,1.64800
6225,1.65125
6226,1.63700
6227,1.64713
6228,1.64738
6229,1.65025
6230,1.65300
6231,1.64813
6232,1.65488
6233,1.65050
6234,1.65063
6235,1.64988
6236,1.65113
6237,1.65100
6238,1.64888
6239,1.64638
6240,1.64588
6241,1.64650
6242,1.63975
6243,1.64375
6244,1.65788
6245,1.65250
6246,1.64863
6247,1.65475
6248,1.65375
6249,1.65138
6250,1.64438
6251,1.64563
6252,1.65500
6253,1.64800
6254,1.64863
6255,1.64950
6256,1.64913
6257,1.64338
6258,1.64275
6259,1.64863
6260,1.65113
6261,1.64650
6262,1.65075
6263,1.65488
6264,1.64363
6265,1.64775
6266,1.65250
6267,1.65713
6268,1.64138
6269,1.64425
6270,1.64663
6271,1.65200
6272,1.65013
6273,1.64775
6274,1.65400
6275,1.65075
6276,1.64913
6277,1.64800
6278,1.65163
6279,1.65663
6280,1.64363
6281,1.65263
6282,1.64900
6283,1.65213
6284,1.64788
6285,1.65000
6286,1.64625
6287,1.64600
6288,1.64638
6289,1.63888
6290,1.65325
6291,1.64725
6292,1.64663
6293,1.65263
6294,1.65450
6295,1.64875
6296,1.64638
6297,1.65000
6298,1.65088
6299,1.64900
6300,1.65050
6301,1.65313
6302,1.64538
6303,1.64400
6304,1.64425
6305,1.64575
6306,1.65413
6307,1.63238
6308,1.64750
6309,1.66038
6310,1.64775
6311,1.65163
6312,1.64625
6313,1.65250
6314,1.64313
6315,1.65463
6316,1.65863
6317,1.65488
6318,1.64538
6319,1.65663
6320,1.65100
6321,1.64088
6322,1.65463
6323,1.65450
6324,1.65300
6325,1.65650
6326,1.65100
6327,1.65063
6328,1.65463
6329,1.64988
6330,1.64900
6331,1.66088
6332,1.65113
6333,1.65713
6334,1.65238
6335,1.63525
6336,1.64550
6337,1.64688
6338,1.64950
6339,1.64900
6340,1.65563
6341,1.64475
6342,1.65675
6343,1.64238
6344,1.64675
6345,1.65775
6346,1.64913
6347,1.63938
6348,1.65463
6349,1.64238
6350,1.65588
6351,1.64488
6352,1.66325
6353,1.65788
6354,1.64138
6355,1.64863
6356,1.63563
6357,1.65388
6358,1.65700
6359,1.64275
6360,1.63863
6361,1.64413
6362,1.67625
6363,1.63363
6364,1.65650
6365,1.65950
6366,1.61913
6367,1.67788
6368,1.63488
6369,1.62900
6370,1.64713
6371,1.61488
6372,1.68075
6373,1.62550
6374,1.67000
6375,1.67538
6376,1.64725
6377,1.67850
6378,1.62225
6379,1.64350
6380,1.62963
6381,1.63825
6382,1.66538
6383,1.63500
6384,1.63650
6385,1.6441
